"","...1","i","df_name","k","df_name_specific","Time","CalendarURL","Location"
"12852",NA,4031,"Carrer de Riego",15,"Carrer de Riego 16","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36960100016000160","Delante de casa"
"12853",NA,4031,"Carrer de Riego",20,"Carrer de Riego 21","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36960100021000210","Delante de casa"
"12854",NA,4031,"Carrer de Riego",25,"Carrer de Riego 26","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36960100026000260","Delante de casa"
"12855",NA,4032,"Carrer de les Basses de Sant Pere",1,"Carrer de les Basses de Sant Pere 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03310100001000010","Delante de casa"
"12856",NA,4032,"Carrer de les Basses de Sant Pere",5,"Carrer de les Basses de Sant Pere 4","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03310100004000040","Delante de casa"
"12857",NA,4032,"Carrer de les Basses de Sant Pere",10,"Carrer de les Basses de Sant Pere 9 - 11","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03310100009000110","Delante de casa"
"12858",NA,4032,"Carrer de les Basses de Sant Pere",15,"Carrer de les Basses de Sant Pere 13","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03310100013000130","Delante de casa"
"12859",NA,4032,"Carrer de les Basses de Sant Pere",20,"Carrer de les Basses de Sant Pere 24","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03310100024000240","Delante de casa"
"12860",NA,4033,"Carrer de Salvador Espriu",1,"Carrer de Salvador Espriu 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70066200001000010","Delante de casa"
"12861",NA,4033,"Carrer de Salvador Espriu",5,"Carrer de Salvador Espriu 9","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70066200009000090","Delante de casa"
"12862",NA,4033,"Carrer de Salvador Espriu",10,"Carrer de Salvador Espriu 19","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70066200019000190","Delante de casa"
"12863",NA,4033,"Carrer de Salvador Espriu",15,"Carrer de Salvador Espriu 29","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70066200029000290","Delante de casa"
"12864",NA,4033,"Carrer de Salvador Espriu",20,"Carrer de Salvador Espriu 39","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70066200039000390","Delante de casa"
"12865",NA,4033,"Carrer de Salvador Espriu",25,"Carrer de Salvador Espriu 59","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70066200059000590","Delante de casa"
"12866",NA,4034,"Plaça de Zurbarán",1,"Plaça de Zurbarán 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36965600001000010","Delante de casa"
"12867",NA,4034,"Plaça de Zurbarán",5,"Plaça de Zurbarán 7 - 9","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/36965600007000090","Delante de casa"
"12868",NA,4035,"Plaça d'Eusebi Güell",1,"Plaça d'Eusebi Güell 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11840800001000010","Delante de casa"
"12869",NA,4035,"Plaça d'Eusebi Güell",5,"Plaça d'Eusebi Güell 5","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11840800005000050","Delante de casa"
"12870",NA,4035,"Plaça d'Eusebi Güell",10,"Plaça d'Eusebi Güell 11B","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11840800011B0011B","Delante de casa"
"12871",NA,4036,"Carrer d'Anglesola",1,"Carrer d'Anglesola 1 - 7","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/01670300001000070","Delante de casa"
"12872",NA,4036,"Carrer d'Anglesola",5,"Carrer d'Anglesola 7U","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/01670300007U0007U","Delante de casa"
"12873",NA,4036,"Carrer d'Anglesola",10,"Carrer d'Anglesola 12","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/01670300012000120","Delante de casa"
"12874",NA,4036,"Carrer d'Anglesola",15,"Carrer d'Anglesola 22","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/01670300022000220","Delante de casa"
"12875",NA,4036,"Carrer d'Anglesola",20,"Carrer d'Anglesola 28","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/01670300028000280","Delante de casa"
"12876",NA,4036,"Carrer d'Anglesola",25,"Carrer d'Anglesola 34","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/01670300034000340","Delante de casa"
"12877",NA,4037,"Carrer de Pablo Sáez de Barés",1,"Carrer de Pablo Sáez de Barés 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23810400001000010","Delante de casa"
"12878",NA,4037,"Carrer de Pablo Sáez de Barés",5,"Carrer de Pablo Sáez de Barés 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23810400005000050","Delante de casa"
"12879",NA,4037,"Carrer de Pablo Sáez de Barés",10,"Carrer de Pablo Sáez de Barés 10 - 12","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23810400010000120","Delante de casa"
"12880",NA,4038,"Carrer d'Escòcia",1,"Carrer d'Escòcia 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11170400001000010","Delante de casa"
"12881",NA,4038,"Carrer d'Escòcia",5,"Carrer d'Escòcia 7","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11170400007000070","Delante de casa"
"12882",NA,4038,"Carrer d'Escòcia",10,"Carrer d'Escòcia 13","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11170400013000130","Delante de casa"
"12883",NA,4038,"Carrer d'Escòcia",15,"Carrer d'Escòcia 22","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11170400022000220","Delante de casa"
"12884",NA,4038,"Carrer d'Escòcia",20,"Carrer d'Escòcia 33","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11170400033000330","Delante de casa"
"12885",NA,4038,"Carrer d'Escòcia",25,"Carrer d'Escòcia 38","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11170400038000380","Delante de casa"
"12886",NA,4039,"Carrer de Mateu Ferran",1,"Carrer de Mateu Ferran 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20550200001000010","Delante de casa"
"12887",NA,4039,"Carrer de Mateu Ferran",5,"Carrer de Mateu Ferran 4","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20550200004000040","Delante de casa"
"12888",NA,4040,"Carrer de la Metal·lúrgia",1,"Carrer de la Metal·lúrgia 2","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21030900002000020","Delante de casa"
"12889",NA,4040,"Carrer de la Metal·lúrgia",5,"Carrer de la Metal·lúrgia 8","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21030900008000080","Delante de casa"
"12890",NA,4040,"Carrer de la Metal·lúrgia",10,"Carrer de la Metal·lúrgia 20U","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21030900020U0020U","Delante de casa"
"12891",NA,4040,"Carrer de la Metal·lúrgia",15,"Carrer de la Metal·lúrgia 30","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21030900030000300","Delante de casa"
"12892",NA,4040,"Carrer de la Metal·lúrgia",20,"Carrer de la Metal·lúrgia 44 - 48","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21030900044000480","Delante de casa"
"12893",NA,4040,"Carrer de la Metal·lúrgia",25,"Carrer de la Metal·lúrgia 56","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21030900056000560","Delante de casa"
"12894",NA,4041,"Carrer de Sibelius",1,"Carrer de Sibelius 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17340600001000010","Delante de casa"
"12895",NA,4041,"Carrer de Sibelius",5,"Carrer de Sibelius 6 - 8","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17340600006000080","Delante de casa"
"12896",NA,4041,"Carrer de Sibelius",10,"Carrer de Sibelius 14","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17340600014000140","Delante de casa"
"12897",NA,4042,"Camí de Sant Llàtzer",1,"Camí de Sant Llàtzer 1 - 9","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30590400001000090","Delante de casa"
"12898",NA,4042,"Camí de Sant Llàtzer",5,"Camí de Sant Llàtzer 13","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30590400013000130","Delante de casa"
"12899",NA,4042,"Camí de Sant Llàtzer",10,"Camí de Sant Llàtzer 23","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30590400023000230","Delante de casa"
"12900",NA,4042,"Camí de Sant Llàtzer",15,"Camí de Sant Llàtzer 33","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30590400033000330","Delante de casa"
"12901",NA,4042,"Camí de Sant Llàtzer",20,"Camí de Sant Llàtzer 43","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30590400043000430","Delante de casa"
"12902",NA,4043,"Passatge de Cantí",1,"Passatge de Cantí 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06130000001000010","Delante de casa"
"12903",NA,4043,"Passatge de Cantí",5,"Passatge de Cantí 7","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06130000007000070","Delante de casa"
"12904",NA,4043,"Passatge de Cantí",10,"Passatge de Cantí 12","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06130000012000120","Delante de casa"
"12905",NA,4043,"Passatge de Cantí",15,"Passatge Mercantil 2 - 4","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20910600002000040","Delante de casa"
"12906",NA,4044,"Carrer de Carles Collet",1,"Carrer de Carles Collet 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11070100001000010","Delante de casa"
"12907",NA,4044,"Carrer de Carles Collet",5,"Carrer de Carles Collet 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11070100005000050","Delante de casa"
"12908",NA,4044,"Carrer de Carles Collet",10,"Carrer de Carles Collet 10","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11070100010000100","Delante de casa"
"12909",NA,4044,"Carrer de Carles Collet",15,"Carrer de Carles Collet 15 - 17","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11070100015000170","Delante de casa"
"12910",NA,4044,"Carrer de Carles Collet",20,"Carrer de Carles Collet 26","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/11070100026000260","Delante de casa"
"12911",NA,4045,"Carrer de Saturnino Calleja",1,"Carrer de Saturnino Calleja 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70136900001000010","Delante de casa"
"12912",NA,4045,"Carrer de Saturnino Calleja",5,"Carrer de Saturnino Calleja 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70136900005000050","Delante de casa"
"12913",NA,4045,"Carrer de Saturnino Calleja",10,"Carrer de Saturnino Calleja 10","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70136900010000100","Delante de casa"
"12914",NA,4046,"Carrer de Fulton",1,"Carrer de Fulton 1 - 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13720900001000050","Delante de casa"
"12915",NA,4046,"Carrer de Fulton",5,"Carrer de Fulton 7","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13720900007000070","Delante de casa"
"12916",NA,4046,"Carrer de Fulton",10,"Carrer de Fulton 13","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13720900013000130","Delante de casa"
"12917",NA,4046,"Carrer de Fulton",15,"Carrer de Fulton 16","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13720900016000160","Delante de casa"
"12918",NA,4046,"Carrer de Fulton",20,"Carrer de Fulton 20","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13720900020000200","Delante de casa"
"12919",NA,4047,"Carrer de la Fosca",1,"Carrer de la Fosca 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13220500001000010","Delante de casa"
"12920",NA,4047,"Carrer de la Fosca",5,"Carrer de la Fosca 4","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13220500004000040","Delante de casa"
"12921",NA,4047,"Carrer de la Fosca",10,"Carrer de la Fosca 7","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13220500007000070","Delante de casa"
"12922",NA,4047,"Carrer de la Fosca",15,"Carrer de la Fosca 13B","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13220500013B0013B","Delante de casa"
"12923",NA,4047,"Carrer de la Fosca",20,"Carrer de la Fosca 15C","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13220500015C0015C","Delante de casa"
"12924",NA,4047,"Carrer de la Fosca",25,"Carrer de la Fosca 19","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13220500019000190","Delante de casa"
"12925",NA,4048,"Carrer de Circumval·lació",1,"Carrer de Circumval·lació 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07920400001000010","Delante de casa"
"12926",NA,4048,"Carrer de Circumval·lació",5,"Carrer de Circumval·lació 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07920400005000050","Delante de casa"
"12927",NA,4048,"Carrer de Circumval·lació",10,"Carrer de Circumval·lació 10","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07920400010000100","Delante de casa"
"12928",NA,4048,"Carrer de Circumval·lació",15,"Carrer de Circumval·lació 18","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07920400018000180","Delante de casa"
"12929",NA,4048,"Carrer de Circumval·lació",20,"Carrer de Circumval·lació 23","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07920400023000230","Delante de casa"
"12930",NA,4048,"Carrer de Circumval·lació",25,"Carrer de Circumval·lació 28","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07920400028000280","Delante de casa"
"12931",NA,4049,"Carrer Nou de Sant Francesc",1,"Carrer Nou de Sant Francesc 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23120700001000010","Delante de casa"
"12932",NA,4049,"Carrer Nou de Sant Francesc",5,"Carrer Nou de Sant Francesc 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23120700005000050","Delante de casa"
"12933",NA,4049,"Carrer Nou de Sant Francesc",10,"Carrer Nou de Sant Francesc 10","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23120700010000100","Delante de casa"
"12934",NA,4050,"Carrer de Valentí Iglésias",1,"Carrer de Valentí Iglésias 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35070500001000010","Delante de casa"
"12935",NA,4050,"Carrer de Valentí Iglésias",5,"Carrer de Valentí Iglésias 5","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35070500005000050","Delante de casa"
"12936",NA,4050,"Carrer de Valentí Iglésias",10,"Carrer de Valentí Iglésias 11","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35070500011000110","Delante de casa"
"12937",NA,4050,"Carrer de Valentí Iglésias",15,"Carrer de Valentí Iglésias 17","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35070500017000170","Delante de casa"
"12938",NA,4050,"Carrer de Valentí Iglésias",20,"Carrer de Valentí Iglésias 23","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35070500023000230","Delante de casa"
"12939",NA,4050,"Carrer de Valentí Iglésias",25,"Carrer de Valentí Iglésias 27","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/35070500027000270","Delante de casa"
"12940",NA,4051,"Carrer del Pou",1,"Carrer del Pou de la Cadena 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26440000001000010","Delante de casa"
